ADTF_CHUNK_TIME,INS_ANGLE_TRUE_HEADING,INS_Pos_Abs_Latitude,INS_Pos_Abs_Longitude,INS_Vel_Frame_X,INS_Vel_Frame_Y,INS_Vel_Frame_Z
31873161,26132,348425742,-1168153547,-1017,6623,-20
31884915,26133,348425737,-1168153511,-1016,6623,-20
31893087,26133,348425733,-1168153475,-1017,6623,-20
31903285,26134,348425728,-1168153439,-1016,6624,-21
31913209,26135,348425724,-1168153402,-1015,6624,-21
31923129,26135,348425719,-1168153366,-1015,6624,-21
31933076,26136,348425715,-1168153330,-1014,6624,-21
31946680,26136,348425710,-1168153294,-1014,6624,-21
31953296,26137,348425705,-1168153258,-1013,6625,-21
31963229,26137,348425701,-1168153221,-1013,6625,-21
31973383,26138,348425696,-1168153185,-1012,6625,-22
31983107,26139,348425692,-1168153149,-1012,6626,-22
31993063,26139,348425687,-1168153113,-1011,6626,-23
32003383,26140,348425683,-1168153077,-1010,6626,-23
32013234,26140,348425678,-1168153040,-1010,6626,-23
32023136,26140,348425674,-1168153004,-1009,6626,-23
32033075,26141,348425669,-1168152968,-1008,6627,-24
32043106,26141,348425664,-1168152932,-1008,6627,-24
32053328,26142,348425660,-1168152896,-1008,6627,-25
32063229,26142,348425655,-1168152859,-1007,6627,-25
32073170,26143,348425651,-1168152823,-1006,6628,-25
32083066,26143,348425646,-1168152787,-1006,6628,-25
32093466,26144,348425642,-1168152751,-1005,6628,-26
32103269,26144,348425637,-1168152715,-1005,6628,-26
32113211,26144,348425633,-1168152678,-1004,6629,-26
32123145,26145,348425628,-1168152642,-1004,6629,-26
32133307,26145,348425624,-1168152606,-1003,6629,-26
32143088,26146,348425619,-1168152570,-1002,6630,-27
32153279,26146,348425615,-1168152534,-1002,6630,-27
32163447,26146,348425610,-1168152496,-1002,6630,-27
32173247,26147,348425606,-1168152461,-1002,6630,-27
32183057,26147,348425601,-1168152425,-1001,6630,-27
32193075,26147,348425597,-1168152389,-1001,6630,-26
32203801,26148,348425592,-1168152353,-1000,6631,-26
32213228,26148,348425588,-1168152315,-999,6631,-26
32223113,26148,348425583,-1168152279,-999,6632,-26
32233041,26149,348425579,-1168152243,-999,6632,-26
32243211,26149,348425574,-1168152207,-998,6632,-26
32253280,26149,348425570,-1168152171,-998,6632,-26
32263199,26150,348425565,-1168152134,-997,6632,-25
32273173,26150,348425561,-1168152098,-997,6633,-25
32283105,26150,348425556,-1168152062,-996,6633,-25
32293218,26150,348425552,-1168152026,-996,6633,-25
32303345,26150,348425547,-1168151990,-996,6633,-25
32313472,26151,348425543,-1168151953,-995,6633,-25
32323793,26151,348425538,-1168151917,-995,6634,-25
32333063,26151,348425534,-1168151881,-994,6634,-25
32343099,26151,348425529,-1168151845,-994,6634,-25
32353701,26151,348425525,-1168151809,-994,6634,-25
32363385,26151,348425520,-1168151771,-993,6634,-25
32373158,26151,348425516,-1168151735,-993,6634,-24
32383363,26151,348425511,-1168151700,-993,6634,-24
32393527,26151,348425507,-1168151664,-993,6635,-24
32403271,26151,348425502,-1168151628,-993,6635,-24
32413254,26151,348425498,-1168151590,-993,6635,-24
32424205,26150,348425494,-1168151554,-993,6636,-24
32433062,26150,348425489,-1168151518,-993,6636,-24
32443116,26150,348425485,-1168151482,-993,6635,-23
32453566,26150,348425480,-1168151446,-992,6636,-23
32463258,26150,348425476,-1168151409,-992,6636,-23
32473128,26150,348425471,-1168151373,-992,6636,-23
32483435,26149,348425467,-1168151337,-993,6636,-23
32493080,26149,348425462,-1168151301,-992,6636,-23
32503286,26149,348425458,-1168151265,-992,6636,-22
32513911,26149,348425453,-1168151227,-993,6636,-22
32523124,26148,348425449,-1168151191,-993,6637,-22
32533052,26148,348425444,-1168151155,-992,6637,-22
32543078,26148,348425440,-1168151120,-993,6637,-22
32553754,26147,348425435,-1168151084,-993,6637,-22
32563234,26147,348425431,-1168151046,-993,6637,-22
32573268,26147,348425426,-1168151010,-993,6637,-23
32583044,26146,348425422,-1168150974,-993,6637,-23
32594150,26146,348425417,-1168150938,-993,6637,-23
32604099,26146,348425413,-1168150902,-994,6637,-24
32613253,26145,348425409,-1168150865,-994,6637,-24
32623131,26145,348425404,-1168150829,-993,6637,-24
32633537,26145,348425400,-1168150793,-994,6637,-24
32643278,26144,348425395,-1168150757,-994,6637,-24
32653265,26144,348425391,-1168150721,-995,6637,-24
32663811,26144,348425386,-1168150683,-995,6637,-25
32673519,26143,348425382,-1168150647,-996,6637,-26
32683374,26143,348425377,-1168150611,-996,6637,-26
32693932,26143,348425373,-1168150575,-996,6637,-26
32703998,26142,348425368,-1168150539,-996,6637,-26
32714068,26142,348425364,-1168150502,-996,6637,-26
32724965,26142,348425359,-1168150466,-997,6637,-26
32734264,26141,348425355,-1168150430,-997,6637,-27
32743072,26141,348425350,-1168150394,-998,6637,-26
32754447,26141,348425346,-1168150358,-998,6637,-27
32763261,26140,348425341,-1168150321,-998,6637,-27
32773157,26140,348425337,-1168150285,-998,6637,-26
32783778,26139,348425332,-1168150249,-998,6637,-26
32793072,26139,348425328,-1168150213,-999,6637,-26
32803267,26139,348425323,-1168150177,-999,6637,-26
32813906,26138,348425319,-1168150139,-1000,6637,-26
32823195,26138,348425314,-1168150103,-1000,6637,-27
32833159,26137,348425310,-1168150067,-1000,6637,-27
32844305,26137,348425305,-1168150031,-1001,6637,-27
32853271,26137,348425301,-1168149995,-1001,6637,-27
32863235,26136,348425296,-1168149958,-1002,6637,-26
32873140,26136,348425292,-1168149922,-1002,6637,-26
32883301,26136,348425287,-1168149886,-1003,6637,-25
32893105,26135,348425283,-1168149850,-1003,6637,-25
32904625,26135,348425278,-1168149814,-1004,6637,-25
32913263,26134,348425274,-1168149776,-1004,6637,-25
32923146,26134,348425269,-1168149740,-1005,6637,-26
32933064,26134,348425265,-1168149704,-1006,6637,-26
32943071,26133,348425260,-1168149668,-1006,6637,-25
32954074,26133,348425256,-1168149632,-1006,6637,-25
32963199,26133,348425251,-1168149595,-1006,6637,-24
32973134,26133,348425246,-1168149559,-1007,6637,-24
32983050,26132,348425242,-1168149523,-1007,6637,-25
32993050,26132,348425237,-1168149487,-1008,6637,-25
33003339,26132,348425233,-1168149451,-1008,6637,-25
33013253,26132,348425228,-1168149414,-1008,6637,-25
33023121,26132,348425224,-1168149378,-1008,6637,-25
33033067,26131,348425219,-1168149342,-1008,6637,-25
33043048,26131,348425215,-1168149306,-1009,6637,-25
33053275,26131,348425210,-1168149270,-1009,6637,-25
33063191,26131,348425205,-1168149232,-1009,6637,-25
33073159,26131,348425201,-1168149196,-1009,6637,-26
33083602,26131,348425196,-1168149160,-1009,6638,-26
33093293,26130,348425192,-1168149124,-1009,6638,-26
33103609,26130,348425187,-1168149088,-1009,6637,-26
33113974,26130,348425183,-1168149051,-1010,6637,-26
33123132,26130,348425178,-1168149015,-1010,6637,-26
33133083,26130,348425174,-1168148979,-1010,6637,-26
33143054,26130,348425169,-1168148943,-1010,6637,-27
33153279,26130,348425165,-1168148907,-1010,6637,-27
33163206,26129,348425160,-1168148869,-1011,6637,-27
33173120,26129,348425155,-1168148833,-1011,6637,-27
33183039,26129,348425151,-1168148798,-1011,6637,-27
33193168,26129,348425146,-1168148762,-1012,6637,-26
33204190,26129,348425142,-1168148726,-1011,6637,-26
33213192,26129,348425137,-1168148688,-1012,6637,-26
33223104,26129,348425133,-1168148652,-1012,6637,-26
33233037,26129,348425128,-1168148616,-1013,6637,-26
33243100,26129,348425123,-1168148580,-1013,6637,-26
33253324,26128,348425119,-1168148544,-1013,6637,-25
33263220,26128,348425114,-1168148507,-1014,6637,-25
33273308,26128,348425110,-1168148471,-1014,6637,-24
33283050,26128,348425105,-1168148435,-1014,6637,-24
33293052,26128,348425101,-1168148399,-1014,6637,-23
33303255,26128,348425096,-1168148363,-1015,6637,-23
33315623,26128,348425091,-1168148325,-1015,6636,-22
33323113,26128,348425087,-1168148289,-1015,6637,-22
33333043,26128,348425082,-1168148253,-1015,6637,-22
33343049,26128,348425078,-1168148217,-1015,6637,-22
33353603,26128,348425073,-1168148181,-1016,6637,-21
33363203,26128,348425069,-1168148144,-1016,6637,-21
33373118,26128,348425064,-1168148108,-1016,6637,-20
33383026,26128,348425059,-1168148072,-1016,6637,-20
33393050,26127,348425055,-1168148036,-1016,6637,-19
33403280,26127,348425050,-1168148000,-1017,6637,-19
33413201,26127,348425046,-1168147963,-1017,6638,-19
33423110,26127,348425041,-1168147927,-1017,6638,-19
33433029,26127,348425037,-1168147891,-1017,6637,-18
33443185,26127,348425032,-1168147855,-1017,6637,-18
33453314,26127,348425027,-1168147819,-1017,6637,-18
33463503,26127,348425023,-1168147781,-1018,6638,-18
33473168,26127,348425018,-1168147745,-1018,6638,-17
33483082,26127,348425014,-1168147709,-1018,6638,-18
33493056,26127,348425009,-1168147673,-1018,6637,-18
33503222,26127,348425004,-1168147637,-1018,6638,-18
33513983,26126,348425000,-1168147600,-1018,6638,-18
33523165,26126,348424995,-1168147564,-1019,6638,-18
33533069,26126,348424991,-1168147528,-1018,6638,-18
33543045,26126,348424986,-1168147492,-1018,6638,-18
33553952,26126,348424981,-1168147456,-1019,6638,-18
33563192,26126,348424977,-1168147418,-1019,6638,-18
33573163,26126,348424972,-1168147382,-1019,6638,-19
33583026,26126,348424968,-1168147346,-1018,6638,-20
33593041,26126,348424963,-1168147310,-1019,6638,-20
33603753,26125,348424959,-1168147274,-1019,6638,-20
33613213,26125,348424954,-1168147237,-1019,6638,-21
33623145,26125,348424949,-1168147201,-1019,6638,-21
33633038,26125,348424945,-1168147165,-1019,6638,-21
33643068,26125,348424940,-1168147129,-1019,6638,-22
33654046,26125,348424936,-1168147093,-1019,6638,-23
33663192,26125,348424931,-1168147056,-1019,6638,-24
33673154,26125,348424926,-1168147020,-1019,6638,-25
33683024,26125,348424922,-1168146984,-1019,6638,-25
33693049,26125,348424917,-1168146948,-1019,6638,-25
33703252,26125,348424913,-1168146912,-1019,6638,-25
33713199,26124,348424908,-1168146874,-1019,6638,-25
33723150,26124,348424903,-1168146838,-1019,6638,-26
33733058,26124,348424899,-1168146802,-1019,6638,-27
33743052,26124,348424894,-1168146766,-1020,6638,-27
33753260,26124,348424890,-1168146730,-1019,6638,-28
33763198,26124,348424885,-1168146693,-1020,6638,-28
33773150,26124,348424881,-1168146657,-1020,6638,-28
33783041,26124,348424876,-1168146621,-1020,6639,-28
33793075,26123,348424871,-1168146585,-1020,6639,-28
33803224,26123,348424867,-1168146549,-1020,6638,-29
33813475,26123,348424862,-1168146511,-1021,6638,-30
33823141,26123,348424858,-1168146475,-1021,6638,-30
33834045,26123,348424853,-1168146439,-1020,6638,-30
33843610,26123,348424848,-1168146403,-1021,6638,-31
33853581,26123,348424844,-1168146367,-1021,6639,-31
33863184,26123,348424839,-1168146330,-1021,6638,-32
33873153,26123,348424835,-1168146294,-1021,6638,-32
33883063,26123,348424830,-1168146258,-1022,6638,-32
33893048,26123,348424825,-1168146222,-1021,6638,-31
33903234,26123,348424821,-1168146186,-1022,6638,-32
33913199,26123,348424816,-1168146148,-1022,6639,-32
33923150,26123,348424812,-1168146112,-1022,6638,-32
33933042,26123,348424807,-1168146077,-1022,6638,-33
33943048,26123,348424802,-1168146041,-1022,6638,-33
33955144,26122,348424798,-1168146005,-1023,6638,-32
33963193,26122,348424793,-1168145967,-1022,6638,-32
33973158,26122,348424789,-1168145931,-1022,6638,-31
33983035,26122,348424784,-1168145895,-1023,6638,-31
33993191,26122,348424779,-1168145859,-1023,6638,-31
34004163,26122,348424775,-1168145823,-1023,6638,-31
34013205,26122,348424770,-1168145786,-1023,6638,-31
34023158,26122,348424765,-1168145750,-1023,6639,-30
34033133,26122,348424761,-1168145714,-1023,6639,-29
34043026,26122,348424756,-1168145678,-1024,6638,-29
34053241,26122,348424752,-1168145642,-1024,6638,-28
34063213,26122,348424747,-1168145604,-1023,6638,-27
34073132,26122,348424742,-1168145568,-1024,6639,-27
34083971,26122,348424738,-1168145532,-1024,6639,-26
34093062,26122,348424733,-1168145496,-1024,6639,-26
34103248,26122,348424729,-1168145460,-1024,6639,-26
34113175,26122,348424724,-1168145423,-1024,6639,-25
34123101,26122,348424719,-1168145387,-1024,6639,-25
34133053,26122,348424715,-1168145351,-1025,6639,-24
34143035,26122,348424710,-1168145315,-1025,6638,-23
34154036,26122,348424706,-1168145279,-1024,6639,-23
34163219,26122,348424701,-1168145241,-1024,6639,-22
34173102,26122,348424696,-1168145205,-1025,6639,-22
34183030,26123,348424692,-1168145169,-1025,6639,-21
34194477,26123,348424687,-1168145133,-1025,6639,-21
34203488,26123,348424682,-1168145097,-1025,6639,-20
34213191,26123,348424678,-1168145060,-1025,6639,-19
34225548,26123,348424673,-1168145024,-1025,6639,-19
34233021,26123,348424669,-1168144988,-1025,6639,-19
34243034,26123,348424664,-1168144952,-1025,6639,-18
34257849,26123,348424659,-1168144916,-1025,6639,-18
34263789,26123,348424655,-1168144878,-1025,6639,-18
34273111,26123,348424650,-1168144842,-1025,6639,-17
34283040,26123,348424646,-1168144806,-1026,6639,-16
34293154,26123,348424641,-1168144770,-1025,6640,-16
34303908,26123,348424636,-1168144734,-1025,6640,-16
34313204,26123,348424632,-1168144697,-1025,6639,-16
34325831,26123,348424627,-1168144661,-1025,6639,-16
34333045,26123,348424622,-1168144625,-1025,6639,-15
34343036,26122,348424618,-1168144589,-1025,6640,-15
34353392,26122,348424613,-1168144553,-1025,6640,-15
34363399,26122,348424609,-1168144516,-1025,6640,-14
34373583,26122,348424604,-1168144480,-1025,6639,-15
34384183,26122,348424599,-1168144444,-1025,6640,-15
34393033,26122,348424595,-1168144408,-1025,6640,-15
34403514,26122,348424590,-1168144372,-1025,6640,-14
34413790,26121,348424585,-1168144334,-1025,6640,-14
34423603,26121,348424581,-1168144298,-1025,6640,-14
34433074,26121,348424576,-1168144262,-1025,6640,-14
34450731,26121,348424572,-1168144226,-1024,6640,-14
34453613,26121,348424567,-1168144190,-1024,6640,-14
34463182,26121,348424562,-1168144153,-1024,6640,-14
34473961,26120,348424558,-1168144117,-1024,6640,-14
34483029,26120,348424553,-1168144081,-1024,6640,-15
34493052,26120,348424549,-1168144045,-1024,6640,-15
34504295,26120,348424544,-1168144009,-1024,6640,-15
34513180,26120,348424539,-1168143971,-1025,6640,-15
34523156,26120,348424535,-1168143935,-1024,6640,-15
34533020,26119,348424530,-1168143899,-1025,6640,-15
34543479,26119,348424525,-1168143863,-1025,6640,-15
34553240,26119,348424521,-1168143827,-1025,6640,-15
34563362,26119,348424516,-1168143790,-1024,6640,-16
34573584,26119,348424512,-1168143754,-1025,6640,-16
34583018,26119,348424507,-1168143718,-1025,6640,-17
34596888,26119,348424502,-1168143682,-1025,6640,-17
34603225,26119,348424498,-1168143646,-1025,6640,-17
34613193,26119,348424493,-1168143608,-1025,6640,-18
34623135,26119,348424489,-1168143572,-1025,6640,-18
34633142,26119,348424484,-1168143536,-1025,6640,-18
34643166,26119,348424479,-1168143500,-1025,6640,-19
34656303,26119,348424475,-1168143464,-1025,6641,-19
34663335,26119,348424470,-1168143427,-1025,6641,-20
34673134,26119,348424466,-1168143391,-1025,6641,-21
34683580,26119,348424461,-1168143355,-1025,6641,-22
34693131,26119,348424456,-1168143319,-1025,6641,-22
34703485,26119,348424452,-1168143283,-1025,6640,-23
34713947,26119,348424447,-1168143245,-1025,6641,-23
34723168,26119,348424442,-1168143209,-1025,6641,-23
34733050,26119,348424438,-1168143173,-1026,6641,-24
34743208,26119,348424433,-1168143137,-1025,6641,-25
34753535,26119,348424429,-1168143101,-1025,6641,-26
34763954,26119,348424424,-1168143064,-1025,6641,-27
34773146,26119,348424419,-1168143028,-1025,6641,-27
34783018,26119,348424415,-1168142992,-1026,6641,-27
34793040,26119,348424410,-1168142956,-1026,6641,-28
34803678,26119,348424405,-1168142920,-1026,6641,-28
34813189,26119,348424401,-1168142882,-1026,6641,-30
34823139,26119,348424396,-1168142846,-1026,6641,-31
34833026,26119,348424392,-1168142810,-1026,6641,-31
34843052,26120,348424387,-1168142774,-1026,6641,-31
34853779,26120,348424382,-1168142738,-1026,6641,-32
34863184,26120,348424378,-1168142701,-1026,6641,-32
34873121,26120,348424373,-1168142665,-1026,6641,-33
34883021,26120,348424369,-1168142629,-1026,6641,-33
34893037,26120,348424364,-1168142593,-1026,6640,-34
34903227,26120,348424359,-1168142557,-1026,6641,-34
34913210,26120,348424355,-1168142519,-1027,6641,-35
34923928,26120,348424350,-1168142483,-1026,6641,-35
34933025,26120,348424345,-1168142447,-1026,6640,-36
34943038,26120,348424341,-1168142411,-1026,6640,-36
34954671,26120,348424336,-1168142375,-1027,6640,-36
34963195,26121,348424332,-1168142338,-1026,6641,-36
34973132,26121,348424327,-1168142302,-1026,6640,-37
34983030,26121,348424322,-1168142266,-1027,6640,-37
34993055,26121,348424318,-1168142230,-1026,6640,-37
35003232,26121,348424313,-1168142194,-1026,6640,-37
35013279,26121,348424308,-1168142156,-1027,6640,-38
35023127,26121,348424304,-1168142120,-1026,6640,-38
35033345,26121,348424299,-1168142084,-1027,6640,-38
35043016,26121,348424295,-1168142048,-1027,6640,-38
35053233,26122,348424290,-1168142012,-1026,6640,-37
35065600,26122,348424285,-1168141975,-1027,6640,-38
35073120,26122,348424281,-1168141939,-1026,6640,-38
35083013,26122,348424276,-1168141903,-1026,6640,-38
35093770,26122,348424271,-1168141867,-1026,6640,-38
35103185,26122,348424267,-1168141831,-1026,6640,-38
35113394,26123,348424262,-1168141793,-1026,6640,-38
35123088,26123,348424258,-1168141757,-1026,6640,-38
35133020,26123,348424253,-1168141721,-1025,6639,-38
35144249,26123,348424248,-1168141685,-1025,6639,-37
35153385,26123,348424244,-1168141649,-1025,6640,-37
35163171,26123,348424239,-1168141612,-1025,6640,-37
35173088,26123,348424235,-1168141576,-1024,6640,-37
35183001,26124,348424230,-1168141540,-1025,6639,-37
35193972,26124,348424225,-1168141504,-1024,6639,-36
35203228,26124,348424221,-1168141468,-1024,6639,-36
35213172,26124,348424216,-1168141430,-1023,6639,-35
35223062,26124,348424212,-1168141394,-1024,6639,-35
35233005,26124,348424207,-1168141358,-1023,6639,-34
35243031,26124,348424202,-1168141322,-1024,6639,-34
35253238,26125,348424198,-1168141286,-1023,6639,-34
35263150,26125,348424193,-1168141249,-1023,6639,-33
35273296,26125,348424189,-1168141213,-1023,6639,-32
35283306,26125,348424184,-1168141177,-1023,6639,-32
35293035,26125,348424179,-1168141141,-1022,6639,-31
35303541,26125,348424175,-1168141105,-1022,6639,-30
35313370,26125,348424170,-1168141067,-1022,6639,-30
35323086,26126,348424166,-1168141031,-1022,6639,-29
35333025,26126,348424161,-1168140995,-1021,6639,-29
35343041,26126,348424156,-1168140959,-1021,6639,-27
35353230,26126,348424152,-1168140923,-1021,6640,-26
35363409,26126,348424147,-1168140886,-1020,6640,-25
35373090,26126,348424143,-1168140850,-1021,6640,-25
35383008,26126,348424138,-1168140814,-1020,6640,-25
